ElectionDate,ElectionName,ContestNumber,ContestName,PrecinctNumber,WardNumber,Candidate,Party,Votes
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,24,1,Lisa Gore,DEM,384
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,24,1,Anita Bonds,DEM,261
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,24,1,Dexter Williams,DEM,80
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,24,1,Write-in,DEM,0
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,24,1,UNDER VOTES,,121
6/21/2022 12:00:00 AM,Primary Election,27,REP AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,24,1,Giuseppe Niosi,REP,10
6/21/2022 12:00:00 AM,Primary Election,27,REP AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,24,1,Write-in,REP,1
6/21/2022 12:00:00 AM,Primary Election,27,REP AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,24,1,UNDER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,27,REP AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,28,STG AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,28,STG AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,24,1,Write-in,STG,1
6/21/2022 12:00:00 AM,Primary Election,28,STG AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,24,1,UNDER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,29,LIB AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,24,1,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,29,LIB AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,24,1,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,29,LIB AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,30,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD ONE,24,1,Sabel Harris,DEM,204
6/21/2022 12:00:00 AM,Primary Election,30,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD ONE,24,1,Salah Czapary,DEM,397
6/21/2022 12:00:00 AM,Primary Election,30,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD ONE,24,1,UNDER VOTES,,37
6/21/2022 12:00:00 AM,Primary Election,30,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD ONE,24,1,OVER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,30,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD ONE,24,1,Write-in,DEM,0
6/21/2022 12:00:00 AM,Primary Election,30,DEM MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD ONE,24,1,Brianne K. Nadeau,DEM,537
6/21/2022 12:00:00 AM,Primary Election,34,REP MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD ONE,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,34,REP MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD ONE,24,1,Write-in,REP,6
6/21/2022 12:00:00 AM,Primary Election,34,REP MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD ONE,24,1,UNDER VOTES,,6
6/21/2022 12:00:00 AM,Primary Election,38,STG MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD ONE,24,1,Write-in,STG,2
6/21/2022 12:00:00 AM,Primary Election,38,STG MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD ONE,24,1,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,38,STG MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD ONE,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,42,LIB MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD ONE,24,1,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,42,LIB MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD ONE,24,1,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,42,LIB MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA WARD ONE,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,46,DEM ATTORNEY GENERALFOR THE DISTRICT OF COLUMBIA,24,1,Brian Schwalb,DEM,542
6/21/2022 12:00:00 AM,Primary Election,46,DEM ATTORNEY GENERALFOR THE DISTRICT OF COLUMBIA,24,1,Write-in,DEM,4
6/21/2022 12:00:00 AM,Primary Election,46,DEM ATTORNEY GENERALFOR THE DISTRICT OF COLUMBIA,24,1,Bruce V. Spiva,DEM,448
6/21/2022 12:00:00 AM,Primary Election,46,DEM ATTORNEY GENERALFOR THE DISTRICT OF COLUMBIA,24,1,Ryan L. Jones,DEM,89
6/21/2022 12:00:00 AM,Primary Election,46,DEM ATTORNEY GENERALFOR THE DISTRICT OF COLUMBIA,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,46,DEM ATTORNEY GENERALFOR THE DISTRICT OF COLUMBIA,24,1,UNDER VOTES,,93
6/21/2022 12:00:00 AM,Primary Election,47,REP ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,24,1,Write-in,REP,2
6/21/2022 12:00:00 AM,Primary Election,47,REP ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,24,1,UNDER VOTES,,10
6/21/2022 12:00:00 AM,Primary Election,47,REP ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,48,STG ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,24,1,Write-in,STG,2
6/21/2022 12:00:00 AM,Primary Election,48,STG ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,24,1,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,48,STG ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,49,LIB ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,49,LIB ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,24,1,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,49,LIB ATTORNEY GENERAL FOR THE DISTRICT OF COLUMBIA,24,1,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,50,DEM UNITED STATES REPRESENTATIVE,24,1,Linda L. Gray,DEM,250
6/21/2022 12:00:00 AM,Primary Election,50,DEM UNITED STATES REPRESENTATIVE,24,1,Oye Owolewa,DEM,632
6/21/2022 12:00:00 AM,Primary Election,50,DEM UNITED STATES REPRESENTATIVE,24,1,UNDER VOTES,,275
6/21/2022 12:00:00 AM,Primary Election,50,DEM UNITED STATES REPRESENTATIVE,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,50,DEM UNITED STATES REPRESENTATIVE,24,1,Write-in,DEM,19
6/21/2022 12:00:00 AM,Primary Election,51,REP UNITED STATES REPRESENTATIVE,24,1,Write-in,REP,2
6/21/2022 12:00:00 AM,Primary Election,51,REP UNITED STATES REPRESENTATIVE,24,1,UNDER VOTES,,10
6/21/2022 12:00:00 AM,Primary Election,51,REP UNITED STATES REPRESENTATIVE,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,52,STG UNITED STATES REPRESENTATIVE,24,1,Write-in,STG,2
6/21/2022 12:00:00 AM,Primary Election,52,STG UNITED STATES REPRESENTATIVE,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,52,STG UNITED STATES REPRESENTATIVE,24,1,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,53,LIB UNITED STATES REPRESENTATIVE,24,1,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,53,LIB UNITED STATES REPRESENTATIVE,24,1,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,53,LIB UNITED STATES REPRESENTATIVE,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,54,DEM NATIONAL COMMITTEEMAN,24,1,Write-in,DEM,16
6/21/2022 12:00:00 AM,Primary Election,54,DEM NATIONAL COMMITTEEMAN,24,1,Kevin B. Chavous,DEM,675
6/21/2022 12:00:00 AM,Primary Election,54,DEM NATIONAL COMMITTEEMAN,24,1,OVER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,54,DEM NATIONAL COMMITTEEMAN,24,1,UNDER VOTES,,484
6/21/2022 12:00:00 AM,Primary Election,55,DEM NATIONAL COMMITTEEWOMAN,24,1,Denise L. Reed,DEM,663
6/21/2022 12:00:00 AM,Primary Election,55,DEM NATIONAL COMMITTEEWOMAN,24,1,UNDER VOTES,,504
6/21/2022 12:00:00 AM,Primary Election,55,DEM NATIONAL COMMITTEEWOMAN,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,55,DEM NATIONAL COMMITTEEWOMAN,24,1,Write-in,DEM,9
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,24,1,Charles E. Wilson,DEM,482
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,24,1,James S. Bubar,DEM,443
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,24,1,Dave Donaldson,DEM,450
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,24,1,Write-in,DEM,20
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,24,1,John Green,DEM,455
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,24,1,Matt LaFortune,DEM,459
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,24,1,James J. Sydnor,DEM,441
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,24,1,Keith Hasan-Towery,DEM,462
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,24,1,UNDER VOTES,,5013
6/21/2022 12:00:00 AM,Primary Election,56,DEM AT-LARGE COMMITTEEMAN,24,1,OVER VOTES,,7
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,24,1,Andria Thomas,DEM,442
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,24,1,"Patricia ""Pat"" Elwood",DEM,451
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,24,1,Dionna Maria Lewis,DEM,443
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,24,1,Linda L. Gray,DEM,500
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,24,1,Monica L. Roaché,DEM,458
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,24,1,Maria Patricia Corrales,DEM,454
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,24,1,UNDER VOTES,,5023
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,24,1,Write-in,DEM,12
6/21/2022 12:00:00 AM,Primary Election,57,DEM AT-LARGE COMMITTEEWOMAN,24,1,Chioma J. Iwuoha,DEM,449
6/21/2022 12:00:00 AM,Primary Election,58,DEM COMMITTEEMAN WARD ONE,24,1,OVER VOTES,,2
6/21/2022 12:00:00 AM,Primary Election,58,DEM COMMITTEEMAN WARD ONE,24,1,Write-in,DEM,8
6/21/2022 12:00:00 AM,Primary Election,58,DEM COMMITTEEMAN WARD ONE,24,1,Ethan Arnheim,DEM,471
6/21/2022 12:00:00 AM,Primary Election,58,DEM COMMITTEEMAN WARD ONE,24,1,Stanley J. Mayes,DEM,509
6/21/2022 12:00:00 AM,Primary Election,58,DEM COMMITTEEMAN WARD ONE,24,1,UNDER VOTES,,1362
6/21/2022 12:00:00 AM,Primary Election,66,DEM COMMITTEEWOMAN WARD ONE,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,66,DEM COMMITTEEWOMAN WARD ONE,24,1,Write-in,DEM,7
6/21/2022 12:00:00 AM,Primary Election,66,DEM COMMITTEEWOMAN WARD ONE,24,1,Anita Bellamy Shelton,DEM,523
6/21/2022 12:00:00 AM,Primary Election,66,DEM COMMITTEEWOMAN WARD ONE,24,1,E. Gail Anderson Holness,DEM,470
6/21/2022 12:00:00 AM,Primary Election,66,DEM COMMITTEEWOMAN WARD ONE,24,1,UNDER VOTES,,1352
6/21/2022 12:00:00 AM,Primary Election,74,REP CHAIRPERSON WARD ONE,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,74,REP CHAIRPERSON WARD ONE,24,1,Write-in,REP,3
6/21/2022 12:00:00 AM,Primary Election,74,REP CHAIRPERSON WARD ONE,24,1,UNDER VOTES,,9
6/21/2022 12:00:00 AM,Primary Election,82,LIB CHAIR,24,1,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,82,LIB CHAIR,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,82,LIB CHAIR,24,1,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,83,LIB VICE CHAIR,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,83,LIB VICE CHAIR,24,1,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,83,LIB VICE CHAIR,24,1,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,84,LIB SECRETARY,24,1,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,84,LIB SECRETARY,24,1,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,84,LIB SECRETARY,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,85,LIB TREASURER,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,85,LIB TREASURER,24,1,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,85,LIB TREASURER,24,1,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,86,LIB AT-LARGE MEMBER ONE,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,86,LIB AT-LARGE MEMBER ONE,24,1,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,86,LIB AT-LARGE MEMBER ONE,24,1,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,87,LIB AT-LARGE MEMBER TWO,24,1,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,87,LIB AT-LARGE MEMBER TWO,24,1,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,87,LIB AT-LARGE MEMBER TWO,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,88,LIB AT-LARGE MEMBER FOUR,24,1,Write-in,LIB,0
6/21/2022 12:00:00 AM,Primary Election,88,LIB AT-LARGE MEMBER FOUR,24,1,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,88,LIB AT-LARGE MEMBER FOUR,24,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,25,1,,CITYWIDE,4763
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,25,1,,DEM,4339
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,25,1,,REP,359
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,25,1,,STG,45
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,25,1,,LIB,20
6/21/2022 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,25,1,,NPN,0
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,25,1,,CITYWIDE,1881
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,25,1,,DEM,1832
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,25,1,,REP,37
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,25,1,,STG,10
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,25,1,,LIB,2
6/21/2022 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,25,1,,NPN,0
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,25,1,UNDER VOTES,,77
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,25,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,25,1,Write-in,DEM,16
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,25,1,Kelly Mikel Williams,DEM,118
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,25,1,Eleanor H. Norton,DEM,1525
6/21/2022 12:00:00 AM,Primary Election,14,DEM DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,25,1,"Wendy ""Hope Dealer"" Hamilton",DEM,96
6/21/2022 12:00:00 AM,Primary Election,15,REP DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,25,1,Nelson F. Rimensnyder,REP,33
6/21/2022 12:00:00 AM,Primary Election,15,REP DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,25,1,UNDER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,15,REP DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,25,1,Write-in,REP,3
6/21/2022 12:00:00 AM,Primary Election,15,REP DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,25,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,16,STG DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,25,1,UNDER VOTES,,6
6/21/2022 12:00:00 AM,Primary Election,16,STG DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,25,1,Write-in,STG,4
6/21/2022 12:00:00 AM,Primary Election,16,STG DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,25,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,17,LIB DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,25,1,Write-in,LIB,2
6/21/2022 12:00:00 AM,Primary Election,17,LIB DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,25,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,17,LIB DELEGATE TO THE HOUSE OF REPRESENTATIVES FROM THE DISTRICT OF COLUMBIA,25,1,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,25,1,OVER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,25,1,UNDER VOTES,,8
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,25,1,James Butler,DEM,20
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,25,1,Muriel E. Bowser,DEM,883
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,25,1,"Trayon ""Washington DC"" White",DEM,19
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,25,1,Robert White,DEM,895
6/21/2022 12:00:00 AM,Primary Election,18,DEM MAYOR OF THE DISTRICT OF COLUMBIA,25,1,Write-in,DEM,4
6/21/2022 12:00:00 AM,Primary Election,19,REP MAYOR OF THE DISTRICT OF COLUMBIA,25,1,Stacia R. Hall,REP,29
6/21/2022 12:00:00 AM,Primary Election,19,REP MAYOR OF THE DISTRICT OF COLUMBIA,25,1,Write-in,REP,7
6/21/2022 12:00:00 AM,Primary Election,19,REP MAYOR OF THE DISTRICT OF COLUMBIA,25,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,19,REP MAYOR OF THE DISTRICT OF COLUMBIA,25,1,UNDER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,20,STG MAYOR OF THE DISTRICT OF COLUMBIA,25,1,Write-in,STG,9
6/21/2022 12:00:00 AM,Primary Election,20,STG MAYOR OF THE DISTRICT OF COLUMBIA,25,1,UNDER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,20,STG MAYOR OF THE DISTRICT OF COLUMBIA,25,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,21,LIB MAYOR OF THE DISTRICT OF COLUMBIA,25,1,UNDER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,21,LIB MAYOR OF THE DISTRICT OF COLUMBIA,25,1,Write-in,LIB,2
6/21/2022 12:00:00 AM,Primary Election,21,LIB MAYOR OF THE DISTRICT OF COLUMBIA,25,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,22,DEM CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,Erin Palmer,DEM,866
6/21/2022 12:00:00 AM,Primary Election,22,DEM CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,Phil Mendelson,DEM,900
6/21/2022 12:00:00 AM,Primary Election,22,DEM CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,22,DEM CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,Write-in,DEM,4
6/21/2022 12:00:00 AM,Primary Election,22,DEM CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,UNDER VOTES,,60
6/21/2022 12:00:00 AM,Primary Election,23,REP CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,Nate Derenge,REP,30
6/21/2022 12:00:00 AM,Primary Election,23,REP CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,Write-in,REP,3
6/21/2022 12:00:00 AM,Primary Election,23,REP CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,23,REP CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,UNDER VOTES,,4
6/21/2022 12:00:00 AM,Primary Election,24,STG CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,UNDER VOTES,,3
6/21/2022 12:00:00 AM,Primary Election,24,STG CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,Write-in,STG,7
6/21/2022 12:00:00 AM,Primary Election,24,STG CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,25,LIB CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,Write-in,LIB,1
6/21/2022 12:00:00 AM,Primary Election,25,LIB CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,25,LIB CHAIRMAN OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,UNDER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,Lisa Gore,DEM,571
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,Nate Fleming,DEM,595
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,Dexter Williams,DEM,132
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,Anita Bonds,DEM,362
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,Write-in,DEM,10
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,OVER VOTES,,1
6/21/2022 12:00:00 AM,Primary Election,26,DEM AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,UNDER VOTES,,159
6/21/2022 12:00:00 AM,Primary Election,27,REP AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,Giuseppe Niosi,REP,32
6/21/2022 12:00:00 AM,Primary Election,27,REP AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,Write-in,REP,2
6/21/2022 12:00:00 AM,Primary Election,27,REP AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,OVER VOTES,,0
6/21/2022 12:00:00 AM,Primary Election,27,REP AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,UNDER VOTES,,3
6/21/2022 12:00:00 AM,Primary Election,28,STG AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,Write-in,STG,8
6/21/2022 12:00:00 AM,Primary Election,28,STG AT-LARGE MEMBER OF THE COUNCIL OF THE DISTRICT OF COLUMBIA,25,1,OVER VOTES,,0
